DATE,ITEM_ID,ITEM_NAME,MOVEMENT_TYPE,QUANTITY
2025-03-06,2007,Radiador,Entrada,108
2025-03-06,2007,Radiador,Saída,104
2025-03-07,2007,Radiador,Entrada,8
2025-03-08,2007,Radiador,Saída,142
2025-03-08,2007,Radiador,Saída,80
2025-03-08,2007,Radiador,Saída,90
2025-03-08,2007,Radiador,Saída,20
2025-03-08,2007,Radiador,Saída,86
2025-03-09,2007,Radiador,Saída,98
2025-03-09,2007,Radiador,Entrada,105
2025-03-09,2007,Radiador,Entrada,146
2025-03-09,2007,Radiador,Saída,9
2025-03-10,2007,Radiador,Saída,126
2025-03-10,2007,Radiador,Entrada,53
2025-03-11,2007,Radiador,Saída,118
2025-03-12,2007,Radiador,Entrada,29
2025-03-13,2007,Radiador,Entrada,42
2025-03-13,2007,Radiador,Saída,89
2025-03-14,2007,Radiador,Saída,30
2025-03-14,2007,Radiador,Saída,48
2025-03-14,2007,Radiador,Saída,143
2025-03-15,2007,Radiador,Entrada,140
2025-03-15,2007,Radiador,Entrada,38
2025-03-15,2007,Radiador,Saída,86
2025-03-16,2007,Radiador,Entrada,84
2025-03-16,2007,Radiador,Entrada,59
2025-03-17,2007,Radiador,Saída,60
2025-03-18,2007,Radiador,Entrada,93
2025-03-19,2007,Radiador,Saída,13
2025-03-19,2007,Radiador,Saída,5
2025-03-20,2007,Radiador,Saída,94
2025-03-21,2007,Radiador,Saída,137
2025-03-22,2007,Radiador,Saída,17
2025-03-23,2007,Radiador,Saída,64
2025-03-23,2007,Radiador,Entrada,20
2025-03-23,2007,Radiador,Saída,52
2025-03-26,2007,Radiador,Entrada,93
2025-03-27,2007,Radiador,Entrada,37
2025-03-27,2007,Radiador,Entrada,7
2025-03-27,2007,Radiador,Saída,139
2025-03-27,2007,Radiador,Saída,9
2025-03-28,2007,Radiador,Saída,66
2025-03-29,2007,Radiador,Entrada,96
2025-03-31,2007,Radiador,Saída,123
2025-03-31,2007,Radiador,Entrada,138
2025-01-01,2008,Sensor de Oxigênio,Saída,17
2025-01-01,2008,Sensor de Oxigênio,Saída,63
2025-01-02,2008,Sensor de Oxigênio,Saída,38
2025-01-03,2008,Sensor de Oxigênio,Saída,74
2025-01-03,2008,Sensor de Oxigênio,Entrada,12
2025-01-04,2008,Sensor de Oxigênio,Entrada,149
2025-01-05,2008,Sensor de Oxigênio,Saída,13
2025-01-06,2008,Sensor de Oxigênio,Saída,87
2025-01-07,2008,Sensor de Oxigênio,Entrada,18
2025-01-08,2008,Sensor de Oxigênio,Saída,141
2025-01-08,2008,Sensor de Oxigênio,Saída,83
2025-01-08,2008,Sensor de Oxigênio,Entrada,80
2025-01-09,2008,Sensor de Oxigênio,Entrada,49
2025-01-09,2008,Sensor de Oxigênio,Saída,72
2025-01-09,2008,Sensor de Oxigênio,Entrada,141
2025-01-10,2008,Sensor de Oxigênio,Entrada,137
2025-01-10,2008,Sensor de Oxigênio,Saída,122
2025-01-10,2008,Sensor de Oxigênio,Entrada,61
2025-01-11,2008,Sensor de Oxigênio,Saída,51
2025-01-11,2008,Sensor de Oxigênio,Saída,50
2025-01-11,2008,Sensor de Oxigênio,Saída,33
2025-01-12,2008,Sensor de Oxigênio,Entrada,61
2025-01-12,2008,Sensor de Oxigênio,Entrada,105
2025-01-12,2008,Sensor de Oxigênio,Saída,43
2025-01-13,2008,Sensor de Oxigênio,Entrada,40
2025-01-14,2008,Sensor de Oxigênio,Saída,89
2025-01-14,2008,Sensor de Oxigênio,Entrada,61
2025-01-18,2008,Sensor de Oxigênio,Entrada,112
2025-01-19,2008,Sensor de Oxigênio,Saída,9
2025-01-19,2008,Sensor de Oxigênio,Entrada,69
2025-01-19,2008,Sensor de Oxigênio,Entrada,66
2025-01-20,2008,Sensor de Oxigênio,Entrada,137
2025-01-20,2008,Sensor de Oxigênio,Entrada,44
2025-01-21,2008,Sensor de Oxigênio,Saída,92
2025-01-21,2008,Sensor de Oxigênio,Entrada,63
2025-01-21,2008,Sensor de Oxigênio,Entrada,62
2025-01-21,2008,Sensor de Oxigênio,Saída,62
2025-01-21,2008,Sensor de Oxigênio,Entrada,53
2025-01-22,2008,Sensor de Oxigênio,Entrada,59
2025-01-22,2008,Sensor de Oxigênio,Saída,86
2025-01-22,2008,Sensor de Oxigênio,Entrada,63
2025-01-23,2008,Sensor de Oxigênio,Entrada,75
2025-01-24,2008,Sensor de Oxigênio,Saída,90
2025-01-24,2008,Sensor de Oxigênio,Entrada,7
2025-01-24,2008,Sensor de Oxigênio,Entrada,51
2025-01-25,2008,Sensor de Oxigênio,Saída,59
2025-01-25,2008,Sensor de Oxigênio,Saída,120
2025-01-25,2008,Sensor de Oxigênio,Entrada,21
2025-01-26,2008,Sensor de Oxigênio,Entrada,114
2025-01-26,2008,Sensor de Oxigênio,Saída,120
2025-01-26,2008,Sensor de Oxigênio,Saída,19
2025-01-27,2008,Sensor de Oxigênio,Entrada,123
2025-01-27,2008,Sensor de Oxigênio,Saída,43
2025-01-27,2008,Sensor de Oxigênio,Entrada,14
2025-01-28,2008,Sensor de Oxigênio,Entrada,76
2025-01-28,2008,Sensor de Oxigênio,Entrada,52
2025-01-28,2008,Sensor de Oxigênio,Saída,43
2025-01-29,2008,Sensor de Oxigênio,Saída,73
2025-01-29,2008,Sensor de Oxigênio,Saída,73
2025-01-29,2008,Sensor de Oxigênio,Entrada,18
2025-01-30,2008,Sensor de Oxigênio,Entrada,31
2025-01-31,2008,Sensor de Oxigênio,Saída,97
2025-01-31,2008,Sensor de Oxigênio,Entrada,112
2025-02-01,2008,Sensor de Oxigênio,Saída,130
2025-02-02,2008,Sensor de Oxigênio,Saída,103
2025-02-02,2008,Sensor de Oxigênio,Saída,70
2025-02-02,2008,Sensor de Oxigênio,Entrada,43
2025-02-02,2008,Sensor de Oxigênio,Entrada,122
2025-02-03,2008,Sensor de Oxigênio,Entrada,7
2025-02-03,2008,Sensor de Oxigênio,Entrada,104
2025-02-03,2008,Sensor de Oxigênio,Saída,26
2025-02-03,2008,Sensor de Oxigênio,Entrada,133
2025-02-05,2008,Sensor de Oxigênio,Entrada,1
2025-02-05,2008,Sensor de Oxigênio,Saída,106
2025-02-06,2008,Sensor de Oxigênio,Saída,15
2025-02-07,2008,Sensor de Oxigênio,Saída,30
2025-02-07,2008,Sensor de Oxigênio,Saída,143
2025-02-10,2008,Sensor de Oxigênio,Saída,84
2025-02-10,2008,Sensor de Oxigênio,Entrada,94
2025-02-11,2008,Sensor de Oxigênio,Saída,87
2025-02-11,2008,Sensor de Oxigênio,Saída,81
2025-02-12,2008,Sensor de Oxigênio,Entrada,40
2025-02-13,2008,Sensor de Oxigênio,Entrada,30
2025-02-13,2008,Sensor de Oxigênio,Entrada,115
2025-02-13,2008,Sensor de Oxigênio,Entrada,27
2025-02-14,2008,Sensor de Oxigênio,Entrada,8
2025-02-14,2008,Sensor de Oxigênio,Saída,110
2025-02-16,2008,Sensor de Oxigênio,Entrada,21
2025-02-16,2008,Sensor de Oxigênio,Entrada,26
2025-02-17,2008,Sensor de Oxigênio,Saída,103
2025-02-17,2008,Sensor de Oxigênio,Saída,60
2025-02-18,2008,Sensor de Oxigênio,Entrada,48
2025-02-18,2008,Sensor de Oxigênio,Saída,28
2025-02-18,2008,Sensor de Oxigênio,Entrada,85
2025-02-18,2008,Sensor de Oxigênio,Entrada,122
2025-02-19,2008,Sensor de Oxigênio,Saída,111
2025-02-19,2008,Sensor de Oxigênio,Entrada,48
2025-02-19,2008,Sensor de Oxigênio,Entrada,20
2025-02-19,2008,Sensor de Oxigênio,Saída,62
2025-02-20,2008,Sensor de Oxigênio,Saída,137
2025-02-20,2008,Sensor de Oxigênio,Saída,11
2025-02-20,2008,Sensor de Oxigênio,Entrada,38
2025-02-21,2008,Sensor de Oxigênio,Entrada,3
2025-02-22,2008,Sensor de Oxigênio,Entrada,41
2025-02-22,2008,Sensor de Oxigênio,Entrada,121
2025-02-22,2008,Sensor de Oxigênio,Entrada,39
2025-02-23,2008,Sensor de Oxigênio,Saída,21
2025-02-24,2008,Sensor de Oxigênio,Saída,72
2025-02-24,2008,Sensor de Oxigênio,Saída,65
2025-02-25,2008,Sensor de Oxigênio,Saída,76
2025-02-26,2008,Sensor de Oxigênio,Entrada,147
2025-02-26,2008,Sensor de Oxigênio,Saída,45
2025-02-26,2008,Sensor de Oxigênio,Entrada,75
2025-02-27,2008,Sensor de Oxigênio,Entrada,136
2025-02-28,2008,Sensor de Oxigênio,Entrada,88
2025-02-28,2008,Sensor de Oxigênio,Entrada,43
2025-02-28,2008,Sensor de Oxigênio,Saída,139
2025-02-28,2008,Sensor de Oxigênio,Entrada,84
2025-03-01,2008,Sensor de Oxigênio,Saída,126
2025-03-01,2008,Sensor de Oxigênio,Entrada,40
2025-03-01,2008,Sensor de Oxigênio,Saída,74
2025-03-02,2008,Sensor de Oxigênio,Saída,31
2025-03-02,2008,Sensor de Oxigênio,Saída,74
2025-03-03,2008,Sensor de Oxigênio,Entrada,117
2025-03-03,2008,Sensor de Oxigênio,Saída,58
2025-03-03,2008,Sensor de Oxigênio,Entrada,19
2025-03-05,2008,Sensor de Oxigênio,Entrada,95
2025-03-05,2008,Sensor de Oxigênio,Saída,136
2025-03-06,2008,Sensor de Oxigênio,Saída,23
2025-03-06,2008,Sensor de Oxigênio,Entrada,70
2025-03-07,2008,Sensor de Oxigênio,Entrada,143
2025-03-08,2008,Sensor de Oxigênio,Entrada,49
2025-03-10,2008,Sensor de Oxigênio,Entrada,57
2025-03-10,2008,Sensor de Oxigênio,Entrada,105
2025-03-11,2008,Sensor de Oxigênio,Saída,20
2025-03-11,2008,Sensor de Oxigênio,Saída,135
2025-03-12,2008,Sensor de Oxigênio,Saída,129
2025-03-14,2008,Sensor de Oxigênio,Saída,77
2025-03-15,2008,Sensor de Oxigênio,Entrada,110
2025-03-15,2008,Sensor de Oxigênio,Entrada,57
2025-03-15,2008,Sensor de Oxigênio,Saída,3
2025-03-16,2008,Sensor de Oxigênio,Saída,53
2025-03-16,2008,Sensor de Oxigênio,Entrada,15
2025-03-17,2008,Sensor de Oxigênio,Entrada,30
2025-03-18,2008,Sensor de Oxigênio,Saída,31
2025-03-20,2008,Sensor de Oxigênio,Entrada,129
2025-03-20,2008,Sensor de Oxigênio,Saída,70
2025-03-20,2008,Sensor de Oxigênio,Saída,35
2025-03-21,2008,Sensor de Oxigênio,Entrada,25
2025-03-21,2008,Sensor de Oxigênio,Entrada,17
2025-03-22,2008,Sensor de Oxigênio,Saída,29
2025-03-22,2008,Sensor de Oxigênio,Saída,66
2025-03-22,2008,Sensor de Oxigênio,Saída,114
2025-03-23,2008,Sensor de Oxigênio,Entrada,63
2025-03-23,2008,Sensor de Oxigênio,Saída,32
2025-03-24,2008,Sensor de Oxigênio,Saída,122
2025-03-24,2008,Sensor de Oxigênio,Saída,47
2025-03-25,2008,Sensor de Oxigênio,Entrada,64
2025-03-27,2008,Sensor de Oxigênio,Saída,86
2025-03-27,2008,Sensor de Oxigênio,Saída,10
2025-03-27,2008,Sensor de Oxigênio,Saída,122
2025-03-28,2008,Sensor de Oxigênio,Entrada,62
2025-03-28,2008,Sensor de Oxigênio,Entrada,112
2025-03-30,2008,Sensor de Oxigênio,Saída,69
2025-03-30,2008,Sensor de Oxigênio,Entrada,149
2025-03-31,2008,Sensor de Oxigênio,Saída,89
2025-03-31,2008,Sensor de Oxigênio,Saída,71
2025-03-31,2008,Sensor de Oxigênio,Entrada,46
2025-01-01,2009,Alternador,Saída,48
2025-01-02,2009,Alternador,Saída,111
2025-01-03,2009,Alternador,Saída,148
2025-01-03,2009,Alternador,Entrada,87
2025-01-04,2009,Alternador,Saída,44
2025-01-05,2009,Alternador,Saída,102
2025-01-06,2009,Alternador,Saída,142
2025-01-06,2009,Alternador,Entrada,104
2025-01-07,2009,Alternador,Saída,109
2025-01-08,2009,Alternador,Entrada,8
2025-01-08,2009,Alternador,Entrada,28
2025-01-08,2009,Alternador,Entrada,122
2025-01-08,2009,Alternador,Entrada,139
2025-01-08,2009,Alternador,Saída,109
2025-01-09,2009,Alternador,Saída,54
2025-01-10,2009,Alternador,Entrada,3
2025-01-10,2009,Alternador,Saída,69
2025-01-10,2009,Alternador,Saída,147
2025-01-10,2009,Alternador,Entrada,18
2025-01-11,2009,Alternador,Saída,107
2025-01-11,2009,Alternador,Entrada,110
2025-01-12,2009,Alternador,Entrada,51
2025-01-12,2009,Alternador,Saída,86
2025-01-12,2009,Alternador,Saída,8
2025-01-13,2009,Alternador,Entrada,77
2025-01-13,2009,Alternador,Saída,83
2025-01-13,2009,Alternador,Entrada,133
2025-01-13,2009,Alternador,Entrada,57
2025-01-14,2009,Alternador,Saída,53
2025-01-14,2009,Alternador,Entrada,19
2025-01-16,2009,Alternador,Saída,134
2025-01-16,2009,Alternador,Entrada,85
2025-01-17,2009,Alternador,Saída,133
2025-01-17,2009,Alternador,Entrada,43
2025-01-17,2009,Alternador,Saída,149
2025-01-18,2009,Alternador,Entrada,139
2025-01-18,2009,Alternador,Entrada,32
2025-01-19,2009,Alternador,Saída,66
2025-01-20,2009,Alternador,Saída,9
2025-01-20,2009,Alternador,Entrada,108
2025-01-22,2009,Alternador,Entrada,13
2025-01-22,2009,Alternador,Entrada,74
2025-01-22,2009,Alternador,Entrada,148
2025-01-22,2009,Alternador,Entrada,145
2025-01-23,2009,Alternador,Entrada,42
2025-01-23,2009,Alternador,Entrada,68
2025-01-24,2009,Alternador,Saída,98
2025-01-24,2009,Alternador,Entrada,84
2025-01-24,2009,Alternador,Entrada,23
2025-01-25,2009,Alternador,Entrada,48
2025-01-27,2009,Alternador,Entrada,125
2025-01-27,2009,Alternador,Saída,134
2025-01-27,2009,Alternador,Entrada,72
2025-01-28,2009,Alternador,Entrada,147
2025-01-28,2009,Alternador,Entrada,22
2025-01-28,2009,Alternador,Saída,10
2025-01-29,2009,Alternador,Entrada,94
2025-01-29,2009,Alternador,Entrada,135
2025-01-29,2009,Alternador,Saída,128
2025-01-29,2009,Alternador,Saída,54
2025-01-29,2009,Alternador,Entrada,51
2025-01-30,2009,Alternador,Entrada,11
2025-02-01,2009,Alternador,Saída,143
2025-02-01,2009,Alternador,Saída,40
2025-02-02,2009,Alternador,Entrada,85
2025-02-02,2009,Alternador,Saída,34
2025-02-02,2009,Alternador,Saída,50
2025-02-04,2009,Alternador,Entrada,26
2025-02-04,2009,Alternador,Entrada,89
2025-02-05,2009,Alternador,Entrada,25
2025-02-06,2009,Alternador,Entrada,143
2025-02-06,2009,Alternador,Entrada,95
2025-02-07,2009,Alternador,Entrada,126
2025-02-07,2009,Alternador,Entrada,114
2025-02-07,2009,Alternador,Saída,47
2025-02-08,2009,Alternador,Saída,124
2025-02-09,2009,Alternador,Saída,74
2025-02-10,2009,Alternador,Entrada,38
2025-02-11,2009,Alternador,Entrada,107
2025-02-11,2009,Alternador,Saída,146
2025-02-11,2009,Alternador,Saída,2
2025-02-12,2009,Alternador,Saída,67
2025-02-15,2009,Alternador,Entrada,118
2025-02-15,2009,Alternador,Entrada,24
2025-02-16,2009,Alternador,Saída,125
2025-02-16,2009,Alternador,Entrada,145
2025-02-17,2009,Alternador,Saída,31
2025-02-17,2009,Alternador,Saída,134
2025-02-17,2009,Alternador,Entrada,78
2025-02-18,2009,Alternador,Saída,146
2025-02-18,2009,Alternador,Saída,60
2025-02-18,2009,Alternador,Entrada,5
2025-02-20,2009,Alternador,Entrada,56
2025-02-20,2009,Alternador,Entrada,86
2025-02-21,2009,Alternador,Saída,130
2025-02-21,2009,Alternador,Entrada,101
2025-02-21,2009,Alternador,Entrada,112
2025-02-22,2009,Alternador,Saída,39
2025-02-22,2009,Alternador,Saída,81
2025-02-22,2009,Alternador,Saída,142
2025-02-22,2009,Alternador,Saída,22
2025-02-23,2009,Alternador,Saída,87
2025-02-23,2009,Alternador,Saída,133
2025-02-23,2009,Alternador,Saída,106
2025-02-23,2009,Alternador,Entrada,91
2025-02-24,2009,Alternador,Saída,87
2025-02-26,2009,Alternador,Saída,102
2025-02-26,2009,Alternador,Entrada,40
2025-02-27,2009,Alternador,Entrada,107
2025-02-27,2009,Alternador,Entrada,27
2025-02-27,2009,Alternador,Saída,101
2025-03-01,2009,Alternador,Saída,37
2025-03-02,2009,Alternador,Saída,48
2025-03-02,2009,Alternador,Saída,134
2025-03-03,2009,Alternador,Entrada,9
2025-03-03,2009,Alternador,Saída,94
2025-03-04,2009,Alternador,Entrada,2
2025-03-04,2009,Alternador,Saída,70
2025-03-05,2009,Alternador,Entrada,84
2025-03-05,2009,Alternador,Saída,60
2025-03-05,2009,Alternador,Saída,141
2025-03-06,2009,Alternador,Saída,133
2025-03-06,2009,Alternador,Saída,37
2025-03-06,2009,Alternador,Saída,119
2025-03-06,2009,Alternador,Saída,113
2025-03-07,2009,Alternador,Entrada,66
2025-03-08,2009,Alternador,Entrada,138
2025-03-09,2009,Alternador,Saída,113
2025-03-09,2009,Alternador,Entrada,120
2025-03-09,2009,Alternador,Saída,73
2025-03-10,2009,Alternador,Saída,78
2025-03-10,2009,Alternador,Entrada,74
2025-03-10,2009,Alternador,Saída,20
2025-03-10,2009,Alternador,Entrada,140
2025-03-10,2009,Alternador,Saída,125
2025-03-10,2009,Alternador,Saída,39
2025-03-11,2009,Alternador,Entrada,69
2025-03-12,2009,Alternador,Entrada,127
2025-03-12,2009,Alternador,Entrada,44
2025-03-13,2009,Alternador,Entrada,33
2025-03-14,2009,Alternador,Saída,115
2025-03-14,2009,Alternador,Saída,117
2025-03-15,2009,Alternador,Entrada,120
2025-03-15,2009,Alternador,Entrada,80
2025-03-15,2009,Alternador,Saída,132
2025-03-17,2009,Alternador,Entrada,37
2025-03-19,2009,Alternador,Entrada,85
2025-03-19,2009,Alternador,Entrada,25
2025-03-19,2009,Alternador,Entrada,129
2025-03-19,2009,Alternador,Entrada,78
2025-03-20,2009,Alternador,Saída,27
2025-03-21,2009,Alternador,Entrada,15
2025-03-22,2009,Alternador,Saída,120
2025-03-22,2009,Alternador,Saída,90
2025-03-23,2009,Alternador,Entrada,120
2025-03-23,2009,Alternador,Entrada,137
2025-03-24,2009,Alternador,Saída,68
2025-03-24,2009,Alternador,Saída,87
2025-03-25,2009,Alternador,Saída,75
2025-03-26,2009,Alternador,Saída,87
2025-03-28,2009,Alternador,Entrada,20
2025-03-28,2009,Alternador,Saída,131
2025-03-29,2009,Alternador,Entrada,115
2025-03-30,2009,Alternador,Entrada,97
2025-03-31,2009,Alternador,Saída,146
2025-03-31,2009,Alternador,Entrada,35
2025-01-01,2010,Velas de Ignição,Saída,144
2025-01-01,2010,Velas de Ignição,Saída,141
2025-01-01,2010,Velas de Ignição,Entrada,69
2025-01-02,2010,Velas de Ignição,Entrada,19
2025-01-03,2010,Velas de Ignição,Saída,124
2025-01-04,2010,Velas de Ignição,Entrada,11
2025-01-04,2010,Velas de Ignição,Saída,42
2025-01-04,2010,Velas de Ignição,Saída,64
2025-01-04,2010,Velas de Ignição,Saída,42
2025-01-05,2010,Velas de Ignição,Entrada,90
2025-01-05,2010,Velas de Ignição,Entrada,21
2025-01-06,2010,Velas de Ignição,Saída,43
2025-01-07,2010,Velas de Ignição,Entrada,33
2025-01-07,2010,Velas de Ignição,Saída,83
2025-01-08,2010,Velas de Ignição,Entrada,54
2025-01-09,2010,Velas de Ignição,Saída,143
2025-01-09,2010,Velas de Ignição,Saída,6
2025-01-10,2010,Velas de Ignição,Saída,87
2025-01-11,2010,Velas de Ignição,Saída,101
2025-01-11,2010,Velas de Ignição,Entrada,146
2025-01-12,2010,Velas de Ignição,Saída,31
2025-01-12,2010,Velas de Ignição,Entrada,56
2025-01-12,2010,Velas de Ignição,Saída,97
2025-01-13,2010,Velas de Ignição,Saída,35
2025-01-14,2010,Velas de Ignição,Saída,26
2025-01-14,2010,Velas de Ignição,Saída,38
2025-01-14,2010,Velas de Ignição,Saída,145
2025-01-15,2010,Velas de Ignição,Saída,87
2025-01-15,2010,Velas de Ignição,Saída,15
2025-01-16,2010,Velas de Ignição,Entrada,116
2025-01-17,2010,Velas de Ignição,Entrada,48
2025-01-17,2010,Velas de Ignição,Saída,148
2025-01-18,2010,Velas de Ignição,Entrada,93
2025-01-18,2010,Velas de Ignição,Entrada,25
2025-01-19,2010,Velas de Ignição,Saída,121
2025-01-20,2010,Velas de Ignição,Entrada,68
2025-01-21,2010,Velas de Ignição,Saída,69
2025-01-21,2010,Velas de Ignição,Entrada,24
2025-01-21,2010,Velas de Ignição,Saída,37
2025-01-22,2010,Velas de Ignição,Entrada,17
2025-01-22,2010,Velas de Ignição,Entrada,37
2025-01-23,2010,Velas de Ignição,Entrada,61
2025-01-24,2010,Velas de Ignição,Entrada,34
2025-01-24,2010,Velas de Ignição,Saída,87
2025-01-24,2010,Velas de Ignição,Entrada,30
2025-01-25,2010,Velas de Ignição,Entrada,37
2025-01-25,2010,Velas de Ignição,Saída,124
2025-01-26,2010,Velas de Ignição,Entrada,97
2025-01-26,2010,Velas de Ignição,Entrada,124
2025-01-27,2010,Velas de Ignição,Saída,48
2025-01-28,2010,Velas de Ignição,Saída,76
2025-01-28,2010,Velas de Ignição,Entrada,142
2025-01-28,2010,Velas de Ignição,Saída,48
2025-01-29,2010,Velas de Ignição,Saída,115
2025-01-30,2010,Velas de Ignição,Saída,1
2025-01-30,2010,Velas de Ignição,Saída,71
2025-01-30,2010,Velas de Ignição,Saída,54
2025-01-30,2010,Velas de Ignição,Entrada,17
2025-01-31,2010,Velas de Ignição,Entrada,37
2025-01-31,2010,Velas de Ignição,Entrada,65
2025-02-01,2010,Velas de Ignição,Saída,113
2025-02-01,2010,Velas de Ignição,Saída,55
2025-02-01,2010,Velas de Ignição,Entrada,71
2025-02-01,2010,Velas de Ignição,Entrada,79
2025-02-02,2010,Velas de Ignição,Saída,116
2025-02-03,2010,Velas de Ignição,Saída,111
2025-02-03,2010,Velas de Ignição,Entrada,71
2025-02-04,2010,Velas de Ignição,Saída,144
2025-02-04,2010,Velas de Ignição,Saída,129
2025-02-05,2010,Velas de Ignição,Saída,9
2025-02-05,2010,Velas de Ignição,Entrada,36
2025-02-05,2010,Velas de Ignição,Entrada,92
2025-02-06,2010,Velas de Ignição,Entrada,105
2025-02-06,2010,Velas de Ignição,Saída,140
2025-02-06,2010,Velas de Ignição,Saída,149
2025-02-07,2010,Velas de Ignição,Saída,101
2025-02-07,2010,Velas de Ignição,Entrada,86
2025-02-07,2010,Velas de Ignição,Entrada,13
2025-02-07,2010,Velas de Ignição,Saída,10
2025-02-08,2010,Velas de Ignição,Entrada,76
2025-02-09,2010,Velas de Ignição,Saída,136
2025-02-09,2010,Velas de Ignição,Saída,91
2025-02-09,2010,Velas de Ignição,Entrada,122
2025-02-10,2010,Velas de Ignição,Saída,32
2025-02-10,2010,Velas de Ignição,Entrada,86
2025-02-11,2010,Velas de Ignição,Entrada,135
2025-02-11,2010,Velas de Ignição,Entrada,70
2025-02-11,2010,Velas de Ignição,Saída,100
2025-02-14,2010,Velas de Ignição,Entrada,8
2025-02-14,2010,Velas de Ignição,Saída,8
2025-02-15,2010,Velas de Ignição,Entrada,118
2025-02-15,2010,Velas de Ignição,Saída,20
2025-02-15,2010,Velas de Ignição,Saída,37
2025-02-15,2010,Velas de Ignição,Saída,70
2025-02-15,2010,Velas de Ignição,Entrada,148
2025-02-16,2010,Velas de Ignição,Saída,72
2025-02-16,2010,Velas de Ignição,Entrada,80
2025-02-16,2010,Velas de Ignição,Entrada,76
2025-02-17,2010,Velas de Ignição,Saída,20
2025-02-18,2010,Velas de Ignição,Saída,126
2025-02-18,2010,Velas de Ignição,Saída,74
2025-02-18,2010,Velas de Ignição,Saída,86
2025-02-19,2010,Velas de Ignição,Entrada,81
2025-02-19,2010,Velas de Ignição,Saída,130
2025-02-19,2010,Velas de Ignição,Saída,45
2025-02-19,2010,Velas de Ignição,Entrada,76
2025-02-20,2010,Velas de Ignição,Entrada,141
2025-02-20,2010,Velas de Ignição,Entrada,20
2025-02-20,2010,Velas de Ignição,Saída,125
2025-02-22,2010,Velas de Ignição,Saída,149
2025-02-22,2010,Velas de Ignição,Saída,1
2025-02-23,2010,Velas de Ignição,Entrada,68
2025-02-23,2010,Velas de Ignição,Saída,146
2025-02-24,2010,Velas de Ignição,Saída,105
2025-02-24,2010,Velas de Ignição,Entrada,81
2025-02-24,2010,Velas de Ignição,Saída,28
2025-02-25,2010,Velas de Ignição,Saída,2
2025-02-25,2010,Velas de Ignição,Entrada,39
2025-02-25,2010,Velas de Ignição,Saída,49
2025-03-02,2010,Velas de Ignição,Saída,121
2025-03-03,2010,Velas de Ignição,Entrada,103
2025-03-03,2010,Velas de Ignição,Entrada,73
2025-03-03,2010,Velas de Ignição,Saída,145
2025-03-03,2010,Velas de Ignição,Entrada,122
2025-03-04,2010,Velas de Ignição,Saída,20
2025-03-04,2010,Velas de Ignição,Saída,1
2025-03-05,2010,Velas de Ignição,Saída,105
2025-03-05,2010,Velas de Ignição,Entrada,3
2025-03-05,2010,Velas de Ignição,Saída,13
2025-03-05,2010,Velas de Ignição,Entrada,77
2025-03-05,2010,Velas de Ignição,Saída,29
2025-03-07,2010,Velas de Ignição,Saída,32
2025-03-09,2010,Velas de Ignição,Saída,67
2025-03-10,2010,Velas de Ignição,Entrada,30
2025-03-11,2010,Velas de Ignição,Entrada,14
2025-03-12,2010,Velas de Ignição,Entrada,21
2025-03-12,2010,Velas de Ignição,Entrada,131
2025-03-13,2010,Velas de Ignição,Entrada,80
2025-03-14,2010,Velas de Ignição,Entrada,56
2025-03-14,2010,Velas de Ignição,Saída,26
2025-03-14,2010,Velas de Ignição,Entrada,105
2025-03-14,2010,Velas de Ignição,Entrada,63
2025-03-15,2010,Velas de Ignição,Entrada,10
2025-03-15,2010,Velas de Ignição,Saída,15
2025-03-16,2010,Velas de Ignição,Entrada,17
2025-03-16,2010,Velas de Ignição,Saída,131
2025-03-17,2010,Velas de Ignição,Entrada,96
2025-03-17,2010,Velas de Ignição,Saída,24
2025-03-18,2010,Velas de Ignição,Entrada,106
2025-03-18,2010,Velas de Ignição,Saída,32
2025-03-18,2010,Velas de Ignição,Entrada,40
2025-03-18,2010,Velas de Ignição,Entrada,70
2025-03-21,2010,Velas de Ignição,Saída,33
2025-03-22,2010,Velas de Ignição,Entrada,102
2025-03-22,2010,Velas de Ignição,Entrada,45
2025-03-23,2010,Velas de Ignição,Entrada,54
2025-03-23,2010,Velas de Ignição,Entrada,100
2025-03-24,2010,Velas de Ignição,Saída,78
2025-03-25,2010,Velas de Ignição,Saída,80
2025-03-25,2010,Velas de Ignição,Saída,71
2025-03-29,2010,Velas de Ignição,Entrada,37
2025-03-29,2010,Velas de Ignição,Saída,21
2025-03-30,2010,Velas de Ignição,Entrada,127
2025-03-31,2010,Velas de Ignição,Saída,63
2025-03-31,2010,Velas de Ignição,Entrada,44
2025-01-01,2011,Filtro de Ar,Saída,139
2025-01-02,2011,Filtro de Ar,Saída,46
2025-01-02,2011,Filtro de Ar,Saída,78
2025-01-02,2011,Filtro de Ar,Saída,30
2025-01-03,2011,Filtro de Ar,Entrada,149
2025-01-03,2011,Filtro de Ar,Entrada,112
2025-01-04,2011,Filtro de Ar,Entrada,146
2025-01-05,2011,Filtro de Ar,Entrada,147
2025-01-05,2011,Filtro de Ar,Entrada,52
2025-01-06,2011,Filtro de Ar,Saída,125
2025-01-06,2011,Filtro de Ar,Saída,33
2025-01-07,2011,Filtro de Ar,Saída,89
2025-01-08,2011,Filtro de Ar,Saída,83
2025-01-08,2011,Filtro de Ar,Entrada,131
2025-01-08,2011,Filtro de Ar,Entrada,26
2025-01-08,2011,Filtro de Ar,Saída,68
2025-01-09,2011,Filtro de Ar,Saída,101
